Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
23.7. - 30.7.,Kréta,26206,Electra Tours,Polopenze,15 990 Kč,Marirena,Praha,FM
23.7. - 30.7.,Kréta,26206,Electra Tours,Polopenze,15 990 Kč,Marirena,Brno,FM
23.7. - 30.7.,Kréta,26206,Electra Tours,All Inclusive,18 150 Kč,Marirena,Praha,FM
23.7. - 30.7.,Kréta,26206,Electra Tours,All Inclusive,18 150 Kč,Marirena,Brno,FM
23.7. - 6.8.,Kréta,26206,Electra Tours,Snídaně,21 890 Kč,Marirena,Praha,FM
23.7. - 6.8.,Kréta,26206,Electra Tours,Polopenze,23 190 Kč,Marirena,Praha,FM
23.7. - 6.8.,Kréta,26206,Electra Tours,All Inclusive,27 490 Kč,Marirena,Praha,FM
26.7. - 6.8.,Kréta,26206,Electra Tours,Snídaně,19 690 Kč,Marirena,Praha,FM
26.7. - 6.8.,Kréta,26206,Electra Tours,Polopenze,20 750 Kč,Marirena,Praha,FM
26.7. - 6.8.,Kréta,26206,Electra Tours,All Inclusive,24 290 Kč,Marirena,Praha,FM
27.7. - 30.7.,Kréta,26206,Electra Tours,Snídaně,11 790 Kč,Marirena,Praha,Last minute
27.7. - 30.7.,Kréta,26206,Electra Tours,Polopenze,12 090 Kč,Marirena,Praha,Last minute
31.8. - 10.9.,Rhodos,7955,Electra Tours,Polopenze,19 390 Kč,Belair Beach,Praha,FM
31.8. - 10.9.,Rhodos,7955,Electra Tours,All Inclusive,22 790 Kč,Belair Beach,Praha,FM
2.9. - 9.9.,Rhodos,7955,Electra Tours,Polopenze,15 950 Kč,Belair Beach,Praha,FM
2.9. - 9.9.,Rhodos,7955,Electra Tours,All Inclusive,18 290 Kč,Belair Beach,Praha,FM
2.9. - 13.9.,Rhodos,7955,Electra Tours,Polopenze,20 350 Kč,Belair Beach,Praha,FM
2.9. - 13.9.,Rhodos,7955,Electra Tours,All Inclusive,24 090 Kč,Belair Beach,Praha,FM
3.9. - 17.9.,Rhodos,7955,Electra Tours,All Inclusive,28 790 Kč,Belair Beach,Praha,FM
3.9. - 17.9.,Rhodos,7955,Electra Tours,Polopenze,23 850 Kč,Belair Beach,Praha,FM
5.9. - 12.9.,Rhodos,7955,Electra Tours,Polopenze,15 850 Kč,Belair Beach,Brno,FM
5.9. - 12.9.,Rhodos,7955,Electra Tours,All Inclusive,18 290 Kč,Belair Beach,Brno,FM
12.9. - 19.9.,Rhodos,79427,Electra Tours,All Inclusive,19 690 Kč,Mitsis Petit Palais,Brno,FM
13.9. - 17.9.,Rhodos,79427,Electra Tours,All Inclusive,14 890 Kč,Mitsis Petit Palais,Praha,Last minute
13.9. - 23.9.,Rhodos,79427,Electra Tours,All Inclusive,24 590 Kč,Mitsis Petit Palais,Praha,FM
14.9. - 28.9.,Rhodos,79427,Electra Tours,All Inclusive,31 490 Kč,Mitsis Petit Palais,Praha,FM
16.9. - 23.9.,Rhodos,79427,Electra Tours,All Inclusive,19 890 Kč,Mitsis Petit Palais,Praha,FM
21.9. - 24.9.,Rhodos,79427,Electra Tours,All Inclusive,13 250 Kč,Mitsis Petit Palais,Praha,Last minute
21.9. - 5.10.,Rhodos,79427,Electra Tours,All Inclusive,28 990 Kč,Mitsis Petit Palais,Praha,FM
23.9. - 30.9.,Rhodos,79427,Electra Tours,All Inclusive,19 450 Kč,Mitsis Petit Palais,Praha,FM
23.9. - 4.10.,Rhodos,79427,Electra Tours,All Inclusive,24 150 Kč,Mitsis Petit Palais,Praha,FM
24.9. - 8.10.,Rhodos,79427,Electra Tours,All Inclusive,27 750 Kč,Mitsis Petit Palais,Praha,FM
3.9. - 17.9.,Kréta,49740,Electra Tours,Bez stravy,19 890 Kč,Aquis Zorbas Village,Praha,FM
3.9. - 17.9.,Kréta,49740,Electra Tours,Snídaně,23 690 Kč,Aquis Zorbas Village,Praha,FM
6.9. - 17.9.,Kréta,49740,Electra Tours,Snídaně,20 790 Kč,Aquis Zorbas Village,Praha,FM
6.9. - 17.9.,Kréta,49740,Electra Tours,Bez stravy,17 690 Kč,Aquis Zorbas Village,Praha,FM
7.9. - 10.9.,Kréta,49740,Electra Tours,Bez stravy,11 490 Kč,Aquis Zorbas Village,Praha,FM
7.9. - 10.9.,Kréta,49740,Electra Tours,Snídaně,12 290 Kč,Aquis Zorbas Village,Praha,FM
7.9. - 21.9.,Kréta,49740,Electra Tours,Bez stravy,19 550 Kč,Aquis Zorbas Village,Brno,FM
7.9. - 21.9.,Kréta,49740,Electra Tours,Snídaně,23 490 Kč,Aquis Zorbas Village,Brno,FM
10.9. - 17.9.,Kréta,49740,Electra Tours,Bez stravy,14 090 Kč,Aquis Zorbas Village,Praha,FM
10.9. - 17.9.,Kréta,49740,Electra Tours,Bez stravy,14 090 Kč,Aquis Zorbas Village,Brno,FM
10.9. - 17.9.,Kréta,49740,Electra Tours,Snídaně,12 550 Kč,Aquis Zorbas Village,Praha,FM
10.9. - 17.9.,Kréta,49740,Electra Tours,Snídaně,12 550 Kč,Aquis Zorbas Village,Brno,FM
15.7. - 18.7.,Kréta,87982,Electra Tours,All Inclusive,13 250 Kč,Elounda Water Park Residence,Praha,Last minute
15.7. - 18.7.,Kréta,87982,Electra Tours,Polopenze,11 990 Kč,Elounda Water Park Residence,Praha,Last minute
16.7. - 23.7.,Kréta,87982,Electra Tours,Polopenze,16 390 Kč,Elounda Water Park Residence,Praha,FM
16.7. - 23.7.,Kréta,87982,Electra Tours,Polopenze,16 390 Kč,Elounda Water Park Residence,Brno,FM
16.7. - 23.7.,Kréta,87982,Electra Tours,All Inclusive,19 350 Kč,Elounda Water Park Residence,Praha,FM
16.7. - 23.7.,Kréta,87982,Electra Tours,All Inclusive,19 350 Kč,Elounda Water Park Residence,Brno,FM
19.7. - 23.7.,Kréta,87982,Electra Tours,Polopenze,13 250 Kč,Elounda Water Park Residence,Praha,Last minute
19.7. - 23.7.,Kréta,87982,Electra Tours,All Inclusive,14 890 Kč,Elounda Water Park Residence,Praha,Last minute
30.8. - 3.9.,Kréta,87982,Electra Tours,All Inclusive,14 650 Kč,Elounda Water Park Residence,Praha,Last minute
30.8. - 3.9.,Kréta,87982,Electra Tours,Polopenze,12 790 Kč,Elounda Water Park Residence,Praha,Last minute
31.8. - 14.9.,Kréta,87982,Electra Tours,All Inclusive,28 890 Kč,Elounda Water Park Residence,Brno,FM
31.8. - 14.9.,Kréta,87982,Electra Tours,Polopenze,22 490 Kč,Elounda Water Park Residence,Brno,FM
28.8. - 4.9.,Rhodos,99777,Electra Tours,Bez stravy,27 750 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 4.9.,Rhodos,99777,Electra Tours,All Inclusive,25 190 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 4.9.,Rhodos,99777,Electra Tours,Plná penze,36 290 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 4.9.,Rhodos,99777,Electra Tours,Snídaně,19 850 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 11.9.,Rhodos,99777,Electra Tours,Polopenze,35 990 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 11.9.,Rhodos,99777,Electra Tours,Plná penze,62 490 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 11.9.,Rhodos,99777,Electra Tours,Bez stravy,45 550 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 11.9.,Rhodos,99777,Electra Tours,All Inclusive,44 690 Kč,Sun Beach Resort Complex,Brno,FM
28.8. - 11.9.,Rhodos,99777,Electra Tours,Snídaně,32 650 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 5.9.,Rhodos,99777,Electra Tours,Snídaně,19 290 Kč,Sun Beach Resort Complex,Brno,FM
8.6. - 18.6.,Rhodos,28450,Electra Tours,Snídaně,14 990 Kč,Pylea Beach,Praha,FM
8.6. - 18.6.,Rhodos,28450,Electra Tours,Polopenze,18 050 Kč,Pylea Beach,Praha,FM
10.6. - 17.6.,Rhodos,28450,Electra Tours,Polopenze,14 750 Kč,Pylea Beach,Praha,FM
10.6. - 17.6.,Rhodos,28450,Electra Tours,Snídaně,12 650 Kč,Pylea Beach,Praha,FM
12.6. - 19.6.,Rhodos,28450,Electra Tours,Snídaně,13 350 Kč,Pylea Beach,Brno,FM
12.6. - 19.6.,Rhodos,28450,Electra Tours,Polopenze,15 550 Kč,Pylea Beach,Brno,FM
15.6. - 18.6.,Rhodos,28450,Electra Tours,Polopenze,11 250 Kč,Pylea Beach,Praha,FM
15.6. - 18.6.,Rhodos,28450,Electra Tours,Snídaně,10 290 Kč,Pylea Beach,Praha,FM
24.6. - 1.7.,Rhodos,28450,Electra Tours,Snídaně,12 850 Kč,Pylea Beach,Praha,FM
24.6. - 1.7.,Rhodos,28450,Electra Tours,Polopenze,14 990 Kč,Pylea Beach,Praha,FM
30.8. - 3.9.,Rhodos,29364,Electra Tours,All Inclusive,21 650 Kč,Mitsis Faliraki Beach Resort,Praha,Last minute
31.8. - 10.9.,Rhodos,29364,Electra Tours,All Inclusive,41 490 Kč,Mitsis Faliraki Beach Resort,Praha,FM
2.9. - 9.9.,Rhodos,29364,Electra Tours,All Inclusive,31 090 Kč,Mitsis Faliraki Beach Resort,Praha,FM
2.9. - 13.9.,Rhodos,29364,Electra Tours,All Inclusive,41 990 Kč,Mitsis Faliraki Beach Resort,Praha,FM
5.9. - 12.9.,Rhodos,29364,Electra Tours,All Inclusive,29 990 Kč,Mitsis Faliraki Beach Resort,Brno,FM
7.9. - 10.9.,Rhodos,29364,Electra Tours,All Inclusive,18 390 Kč,Mitsis Faliraki Beach Resort,Praha,Last minute
1.7. - 8.7.,Rhodos,103830,Electra Tours,All Inclusive,16 750 Kč,Aelia Resort,Praha,FM
4.7. - 18.7.,Rhodos,103830,Electra Tours,All Inclusive,23 950 Kč,Aelia Resort,Brno,FM
6.7. - 20.7.,Rhodos,103830,Electra Tours,All Inclusive,24 290 Kč,Aelia Resort,Praha,FM
8.7. - 15.7.,Rhodos,103830,Electra Tours,All Inclusive,15 950 Kč,Aelia Resort,Praha,FM
8.7. - 18.7.,Rhodos,103830,Electra Tours,All Inclusive,19 090 Kč,Aelia Resort,Praha,FM
9.7. - 23.7.,Rhodos,103830,Electra Tours,All Inclusive,25 490 Kč,Aelia Resort,Praha,FM
13.7. - 16.7.,Rhodos,103830,Electra Tours,All Inclusive,11 590 Kč,Aelia Resort,Praha,FM
13.7. - 27.7.,Rhodos,103830,Electra Tours,All Inclusive,27 050 Kč,Aelia Resort,Praha,FM
14.7. - 28.7.,Rhodos,103830,Electra Tours,All Inclusive,27 450 Kč,Aelia Resort,Brno,FM
15.7. - 22.7.,Rhodos,103830,Electra Tours,All Inclusive,17 350 Kč,Aelia Resort,Praha,FM
1.6. - 11.6.,Korfu,24553,Electra Tours,All Inclusive,18 690 Kč,Corfu Belvedere,Praha,FM
4.6. - 14.6.,Korfu,24553,Electra Tours,All Inclusive,18 690 Kč,Corfu Belvedere,Praha,FM
4.6. - 18.6.,Korfu,24553,Electra Tours,All Inclusive,22 590 Kč,Corfu Belvedere,Praha,FM
5.6. - 12.6.,Korfu,24553,Electra Tours,All Inclusive,15 550 Kč,Corfu Belvedere,Brno,FM
8.6. - 15.6.,Korfu,24553,Electra Tours,All Inclusive,15 550 Kč,Corfu Belvedere,Brno,FM
10.6. - 17.6.,Korfu,24553,Electra Tours,All Inclusive,14 990 Kč,Corfu Belvedere,Praha,FM
11.6. - 22.6.,Korfu,24553,Electra Tours,All Inclusive,19 690 Kč,Corfu Belvedere,Praha,FM
11.6. - 25.6.,Korfu,24553,Electra Tours,All Inclusive,22 050 Kč,Corfu Belvedere,Praha,FM
12.6. - 19.6.,Korfu,24553,Electra Tours,All Inclusive,15 550 Kč,Corfu Belvedere,Brno,FM
14.6. - 25.6.,Korfu,24553,Electra Tours,All Inclusive,19 690 Kč,Corfu Belvedere,Praha,FM
12.9. - 19.9.,Zakynthos,83698,Electra Tours,All Inclusive,17 490 Kč,Sunrise,Brno,FM
16.9. - 23.9.,Zakynthos,83698,Electra Tours,All Inclusive,17 590 Kč,Sunrise,Praha,FM
16.9. - 27.9.,Zakynthos,83698,Electra Tours,All Inclusive,21 550 Kč,Sunrise,Praha,FM
23.9. - 30.9.,Zakynthos,83698,Electra Tours,All Inclusive,15 890 Kč,Sunrise,Praha,FM
30.9. - 6.10.,Zakynthos,83698,Electra Tours,All Inclusive,14 250 Kč,Sunrise,Praha,FM
25.6. - 2.7.,Kréta,73716,Electra Tours,All Inclusive,15 790 Kč,Club Lyda,Praha,FM
25.6. - 2.7.,Kréta,73716,Electra Tours,All Inclusive,15 790 Kč,Club Lyda,Brno,FM
29.6. - 2.7.,Kréta,73716,Electra Tours,All Inclusive,12 090 Kč,Club Lyda,Praha,Last minute
8.7. - 12.7.,Kréta,73716,Electra Tours,All Inclusive,13 650 Kč,Club Lyda,Praha,Last minute
9.7. - 16.7.,Kréta,73716,Electra Tours,All Inclusive,17 550 Kč,Club Lyda,Praha,FM
9.7. - 16.7.,Kréta,73716,Electra Tours,All Inclusive,17 550 Kč,Club Lyda,Brno,FM
9.7. - 23.7.,Kréta,73716,Electra Tours,All Inclusive,26 150 Kč,Club Lyda,Praha,FM
13.7. - 27.7.,Kréta,73716,Electra Tours,All Inclusive,27 550 Kč,Club Lyda,Brno,FM
15.7. - 18.7.,Kréta,73716,Electra Tours,All Inclusive,12 650 Kč,Club Lyda,Praha,Last minute
16.7. - 23.7.,Kréta,73716,Electra Tours,All Inclusive,17 550 Kč,Club Lyda,Praha,FM
16.7. - 23.7.,Kréta,73716,Electra Tours,All Inclusive,17 550 Kč,Club Lyda,Brno,FM
16.7. - 30.7.,Kréta,73716,Electra Tours,All Inclusive,27 650 Kč,Club Lyda,Praha,FM
19.7. - 23.7.,Kréta,73716,Electra Tours,All Inclusive,13 890 Kč,Club Lyda,Praha,Last minute
17.6. - 24.6.,Rhodos,21959,Electra Tours,All Inclusive,13 090 Kč,Sivila,Praha,FM
17.6. - 24.6.,Rhodos,21959,Electra Tours,Polopenze,11 850 Kč,Sivila,Praha,FM
20.6. - 27.6.,Rhodos,21959,Electra Tours,Polopenze,11 690 Kč,Sivila,Brno,FM
20.6. - 27.6.,Rhodos,21959,Electra Tours,All Inclusive,13 050 Kč,Sivila,Brno,FM
21.6. - 25.6.,Rhodos,21959,Electra Tours,Polopenze,10 290 Kč,Sivila,Praha,Last minute
21.6. - 25.6.,Rhodos,21959,Electra Tours,All Inclusive,11 050 Kč,Sivila,Praha,Last minute
24.6. - 1.7.,Rhodos,21959,Electra Tours,All Inclusive,13 090 Kč,Sivila,Praha,FM
24.6. - 1.7.,Rhodos,21959,Electra Tours,Polopenze,11 850 Kč,Sivila,Praha,FM
29.6. - 2.7.,Rhodos,21959,Electra Tours,Polopenze,9 850 Kč,Sivila,Praha,FM
29.6. - 2.7.,Rhodos,21959,Electra Tours,All Inclusive,10 390 Kč,Sivila,Praha,FM
15.6. - 29.6.,Kréta,8388,Electra Tours,Polopenze,17 050 Kč,Iro,Brno,FM
15.6. - 29.6.,Kréta,8388,Electra Tours,Snídaně,15 850 Kč,Iro,Brno,FM
18.6. - 25.6.,Kréta,8388,Electra Tours,Snídaně,12 090 Kč,Iro,Praha,FM
18.6. - 25.6.,Kréta,8388,Electra Tours,Snídaně,12 090 Kč,Iro,Brno,FM
18.6. - 25.6.,Kréta,8388,Electra Tours,Polopenze,12 650 Kč,Iro,Praha,FM
18.6. - 25.6.,Kréta,8388,Electra Tours,Polopenze,12 650 Kč,Iro,Brno,FM
18.6. - 2.7.,Kréta,8388,Electra Tours,Polopenze,16 750 Kč,Iro,Praha,FM
18.6. - 2.7.,Kréta,8388,Electra Tours,Snídaně,15 650 Kč,Iro,Praha,FM
21.6. - 25.6.,Kréta,8388,Electra Tours,Polopenze,11 190 Kč,Iro,Praha,FM
21.6. - 25.6.,Kréta,8388,Electra Tours,Snídaně,10 890 Kč,Iro,Praha,FM
25.6. - 2.7.,Kréta,8388,Electra Tours,Snídaně,12 090 Kč,Iro,Praha,FM
25.6. - 2.7.,Kréta,8388,Electra Tours,Snídaně,12 090 Kč,Iro,Brno,FM
25.6. - 2.7.,Kréta,8388,Electra Tours,Polopenze,12 650 Kč,Iro,Praha,FM
25.6. - 2.7.,Kréta,8388,Electra Tours,Polopenze,12 650 Kč,Iro,Brno,FM
21.8. - 28.8.,Korfu,8214,Electra Tours,All Inclusive,20 950 Kč,Gemini,Brno,FM
23.8. - 3.9.,Korfu,8214,Electra Tours,Snídaně,21 250 Kč,Gemini,Praha,FM
23.8. - 3.9.,Korfu,8214,Electra Tours,Polopenze,25 450 Kč,Gemini,Praha,FM
23.8. - 3.9.,Korfu,8214,Electra Tours,All Inclusive,27 490 Kč,Gemini,Praha,FM
24.8. - 31.8.,Korfu,8214,Electra Tours,Polopenze,19 450 Kč,Gemini,Brno,FM
24.8. - 31.8.,Korfu,8214,Electra Tours,Snídaně,16 750 Kč,Gemini,Brno,FM
24.8. - 31.8.,Korfu,8214,Electra Tours,All Inclusive,20 850 Kč,Gemini,Brno,FM
26.8. - 2.9.,Korfu,8214,Electra Tours,Snídaně,16 590 Kč,Gemini,Praha,FM
26.8. - 2.9.,Korfu,8214,Electra Tours,Polopenze,19 190 Kč,Gemini,Praha,FM
26.8. - 2.9.,Korfu,8214,Electra Tours,All Inclusive,20 490 Kč,Gemini,Praha,FM
3.9. - 13.9.,Korfu,70941,Electra Tours,All Inclusive,54 990 Kč,Marbella Beach Corfu,Praha,FM
3.9. - 13.9.,Korfu,70941,Electra Tours,Polopenze,41 450 Kč,Marbella Beach Corfu,Praha,FM
3.9. - 13.9.,Korfu,70941,Electra Tours,Plná penze,47 890 Kč,Marbella Beach Corfu,Praha,FM
3.9. - 17.9.,Korfu,70941,Electra Tours,Polopenze,51 490 Kč,Marbella Beach Corfu,Praha,FM
3.9. - 17.9.,Korfu,70941,Electra Tours,Plná penze,60 550 Kč,Marbella Beach Corfu,Praha,FM
3.9. - 17.9.,Korfu,70941,Electra Tours,All Inclusive,70 490 Kč,Marbella Beach Corfu,Praha,FM
7.9. - 14.9.,Korfu,70941,Electra Tours,Plná penze,33 990 Kč,Marbella Beach Corfu,Brno,FM
7.9. - 14.9.,Korfu,70941,Electra Tours,All Inclusive,38 790 Kč,Marbella Beach Corfu,Brno,FM
7.9. - 14.9.,Korfu,70941,Electra Tours,Polopenze,29 650 Kč,Marbella Beach Corfu,Brno,FM
9.9. - 16.9.,Korfu,70941,Electra Tours,Polopenze,28 090 Kč,Marbella Beach Corfu,Praha,FM
12.8. - 23.8.,Rhodos,7633,Electra Tours,All Inclusive,29 150 Kč,Alfa Beach,Praha,FM
13.8. - 27.8.,Rhodos,7633,Electra Tours,All Inclusive,35 550 Kč,Alfa Beach,Praha,FM
15.8. - 22.8.,Rhodos,7633,Electra Tours,All Inclusive,21 690 Kč,Alfa Beach,Brno,FM
15.8. - 29.8.,Rhodos,7633,Electra Tours,All Inclusive,35 550 Kč,Alfa Beach,Brno,FM
16.8. - 20.8.,Rhodos,7633,Electra Tours,All Inclusive,15 990 Kč,Alfa Beach,Praha,Last minute
17.8. - 31.8.,Rhodos,7633,Electra Tours,All Inclusive,35 550 Kč,Alfa Beach,Praha,Last minute
19.8. - 26.8.,Rhodos,7633,Electra Tours,All Inclusive,21 790 Kč,Alfa Beach,Praha,FM
20.8. - 31.8.,Rhodos,7633,Electra Tours,All Inclusive,29 290 Kč,Alfa Beach,Praha,FM
20.8. - 3.9.,Rhodos,7633,Electra Tours,All Inclusive,35 090 Kč,Alfa Beach,Praha,Last minute
22.8. - 29.8.,Rhodos,7633,Electra Tours,All Inclusive,21 690 Kč,Alfa Beach,Brno,FM
27.7. - 30.7.,Kréta,26206,Electra Tours,All Inclusive,12 990 Kč,Marirena,Praha,Last minute
27.7. - 10.8.,Kréta,26206,Electra Tours,All Inclusive,28 450 Kč,Marirena,Brno,FM
27.7. - 10.8.,Kréta,26206,Electra Tours,Snídaně,22 650 Kč,Marirena,Brno,FM
27.7. - 10.8.,Kréta,26206,Electra Tours,Polopenze,23 990 Kč,Marirena,Brno,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,Polopenze,16 250 Kč,Marirena,Praha,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,Polopenze,16 250 Kč,Marirena,Brno,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,Snídaně,15 590 Kč,Marirena,Praha,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,Snídaně,15 590 Kč,Marirena,Brno,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,All Inclusive,18 390 Kč,Marirena,Praha,FM
30.7. - 6.8.,Kréta,26206,Electra Tours,All Inclusive,18 390 Kč,Marirena,Brno,FM
30.7. - 13.8.,Kréta,26206,Electra Tours,Snídaně,22 150 Kč,Marirena,Praha,FM
30.7. - 13.8.,Kréta,26206,Electra Tours,Polopenze,23 450 Kč,Marirena,Praha,FM
30.7. - 13.8.,Kréta,26206,Electra Tours,All Inclusive,27 750 Kč,Marirena,Praha,FM
5.9. - 19.9.,Rhodos,7955,Electra Tours,Polopenze,23 850 Kč,Belair Beach,Brno,FM
5.9. - 19.9.,Rhodos,7955,Electra Tours,All Inclusive,28 790 Kč,Belair Beach,Brno,FM
7.9. - 10.9.,Rhodos,7955,Electra Tours,Polopenze,12 150 Kč,Belair Beach,Praha,FM
7.9. - 10.9.,Rhodos,7955,Electra Tours,All Inclusive,12 750 Kč,Belair Beach,Praha,FM
9.9. - 16.9.,Rhodos,7955,Electra Tours,Polopenze,16 050 Kč,Belair Beach,Praha,FM
9.9. - 16.9.,Rhodos,7955,Electra Tours,All Inclusive,18 450 Kč,Belair Beach,Praha,FM
10.9. - 24.9.,Rhodos,7955,Electra Tours,All Inclusive,28 790 Kč,Belair Beach,Praha,Last minute
10.9. - 24.9.,Rhodos,7955,Electra Tours,Polopenze,23 850 Kč,Belair Beach,Praha,Last minute
12.9. - 19.9.,Rhodos,7955,Electra Tours,Polopenze,15 850 Kč,Belair Beach,Brno,FM
12.9. - 19.9.,Rhodos,7955,Electra Tours,All Inclusive,18 290 Kč,Belair Beach,Brno,FM
27.9. - 1.10.,Rhodos,79427,Electra Tours,All Inclusive,14 050 Kč,Mitsis Petit Palais,Praha,FM
28.9. - 1.10.,Rhodos,79427,Electra Tours,All Inclusive,12 950 Kč,Mitsis Petit Palais,Praha,FM
30.9. - 7.10.,Rhodos,79427,Electra Tours,All Inclusive,17 090 Kč,Mitsis Petit Palais,Praha,FM
4.10. - 11.10.,Rhodos,79427,Electra Tours,All Inclusive,15 590 Kč,Mitsis Petit Palais,Praha,FM
4.10. - 15.10.,Rhodos,79427,Electra Tours,All Inclusive,19 890 Kč,Mitsis Petit Palais,Praha,FM
7.10. - 14.10.,Rhodos,79427,Electra Tours,All Inclusive,14 890 Kč,Mitsis Petit Palais,Praha,FM
10.9. - 24.9.,Kréta,49740,Electra Tours,Bez stravy,18 650 Kč,Aquis Zorbas Village,Praha,FM
10.9. - 24.9.,Kréta,49740,Electra Tours,Snídaně,22 450 Kč,Aquis Zorbas Village,Praha,FM
13.9. - 17.9.,Kréta,49740,Electra Tours,Snídaně,12 650 Kč,Aquis Zorbas Village,Praha,FM
13.9. - 17.9.,Kréta,49740,Electra Tours,Bez stravy,11 590 Kč,Aquis Zorbas Village,Praha,FM
14.9. - 28.9.,Kréta,49740,Electra Tours,Bez stravy,18 390 Kč,Aquis Zorbas Village,Brno,FM
14.9. - 28.9.,Kréta,49740,Electra Tours,Snídaně,22 350 Kč,Aquis Zorbas Village,Brno,FM
17.9. - 24.9.,Kréta,49740,Electra Tours,Polopenze,15 690 Kč,Aquis Zorbas Village,Praha,FM
17.9. - 24.9.,Kréta,49740,Electra Tours,Snídaně,12 550 Kč,Aquis Zorbas Village,Praha,FM
17.9. - 24.9.,Kréta,49740,Electra Tours,Snídaně,12 550 Kč,Aquis Zorbas Village,Brno,FM
17.9. - 24.9.,Kréta,49740,Electra Tours,Bez stravy,13 550 Kč,Aquis Zorbas Village,Praha,FM
17.9. - 24.9.,Kréta,49740,Electra Tours,Bez stravy,13 550 Kč,Aquis Zorbas Village,Brno,FM
17.9. - 27.9.,Kréta,49740,Electra Tours,Snídaně,18 550 Kč,Aquis Zorbas Village,Praha,FM
3.9. - 10.9.,Kréta,87982,Electra Tours,Polopenze,15 150 Kč,Elounda Water Park Residence,Praha,FM
3.9. - 10.9.,Kréta,87982,Electra Tours,Polopenze,15 150 Kč,Elounda Water Park Residence,Brno,FM
3.9. - 10.9.,Kréta,87982,Electra Tours,All Inclusive,18 090 Kč,Elounda Water Park Residence,Praha,FM
3.9. - 10.9.,Kréta,87982,Electra Tours,All Inclusive,18 090 Kč,Elounda Water Park Residence,Brno,FM
3.9. - 17.9.,Kréta,87982,Electra Tours,Polopenze,21 290 Kč,Elounda Water Park Residence,Praha,FM
3.9. - 17.9.,Kréta,87982,Electra Tours,All Inclusive,27 150 Kč,Elounda Water Park Residence,Praha,FM
6.9. - 17.9.,Kréta,87982,Electra Tours,Polopenze,18 990 Kč,Elounda Water Park Residence,Praha,FM
6.9. - 17.9.,Kréta,87982,Electra Tours,All Inclusive,23 790 Kč,Elounda Water Park Residence,Praha,FM
7.9. - 10.9.,Kréta,87982,Electra Tours,Polopenze,11 590 Kč,Elounda Water Park Residence,Praha,Last minute
7.9. - 10.9.,Kréta,87982,Electra Tours,All Inclusive,12 890 Kč,Elounda Water Park Residence,Praha,Last minute
7.9. - 21.9.,Kréta,87982,Electra Tours,All Inclusive,27 790 Kč,Elounda Water Park Residence,Brno,FM
7.9. - 21.9.,Kréta,87982,Electra Tours,Polopenze,21 750 Kč,Elounda Water Park Residence,Brno,FM
29.8. - 5.9.,Rhodos,99777,Electra Tours,All Inclusive,24 650 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 5.9.,Rhodos,99777,Electra Tours,Polopenze,20 390 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 5.9.,Rhodos,99777,Electra Tours,Plná penze,35 750 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 5.9.,Rhodos,99777,Electra Tours,Bez stravy,26 890 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 12.9.,Rhodos,99777,Electra Tours,Polopenze,35 750 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 12.9.,Rhodos,99777,Electra Tours,Bez stravy,45 090 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 12.9.,Rhodos,99777,Electra Tours,All Inclusive,44 350 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 12.9.,Rhodos,99777,Electra Tours,Plná penze,61 950 Kč,Sun Beach Resort Complex,Brno,FM
29.8. - 12.9.,Rhodos,99777,Electra Tours,Snídaně,32 390 Kč,Sun Beach Resort Complex,Brno,FM
29.6. - 2.7.,Rhodos,28450,Electra Tours,Snídaně,10 690 Kč,Pylea Beach,Praha,Last minute
29.6. - 2.7.,Rhodos,28450,Electra Tours,Polopenze,11 750 Kč,Pylea Beach,Praha,Last minute
1.7. - 8.7.,Rhodos,28450,Electra Tours,Snídaně,15 450 Kč,Pylea Beach,Praha,FM
1.7. - 8.7.,Rhodos,28450,Electra Tours,Polopenze,17 550 Kč,Pylea Beach,Praha,FM
19.7. - 23.7.,Rhodos,28450,Electra Tours,Snídaně,12 090 Kč,Pylea Beach,Praha,FM
30.8. - 3.9.,Rhodos,99777,Electra Tours,Polopenze,15 250 Kč,Sun Beach Resort Complex,Praha,Last minute
19.7. - 23.7.,Rhodos,28450,Electra Tours,Polopenze,13 350 Kč,Pylea Beach,Praha,FM
